d_codigo,d_asenta,d_tipo_asenta,d_mnpio,d_estado,d_ciudad,d_zona
48060,Santo Domingo,Ranchería,Ayutla,Jalisco,,Rural
48064,Casablanca,Hacienda,Ayutla,Jalisco,,Rural
48065,El Tambor,Ranchería,Ayutla,Jalisco,,Rural
48068,San Francisco Del Rincón,Ranchería,Ayutla,Jalisco,,Rural
48070,San Pedro,Congregación,Ayutla,Jalisco,,Rural
48075,El Colomo,Ranchería,Ayutla,Jalisco,,Rural
48076,El Arrayán,Pueblo,Ayutla,Jalisco,,Rural
48077,Tepospisaloya,Pueblo,Ayutla,Jalisco,,Rural
48078,San Pío,Ranchería,Ayutla,Jalisco,,Rural
48080,Santa Rosalía,Pueblo,Ayutla,Jalisco,,Rural
48084,La Cañada,Pueblo,Ayutla,Jalisco,,Rural
48085,El Rosario,Hacienda,Ayutla,Jalisco,,Rural
48086,Las Peruleras,Ranchería,Ayutla,Jalisco,,Rural
48087,San Antonio de los Moran,Congregación,Ayutla,Jalisco,,Rural
48089,San Miguel de La Sierra,Congregación,Ayutla,Jalisco,,Rural
48090,Yerbabuena de las Palmas,Hacienda,Ayutla,Jalisco,,Rural
48093,San Juan Cacoma,Ranchería,Ayutla,Jalisco,,Rural
48095,El Zapotillo,Ranchería,Ayutla,Jalisco,,Rural
48096,Los Sauces,Ranchería,Ayutla,Jalisco,,Rural
48098,La Joya,Ranchería,Ayutla,Jalisco,,Rural
48100,Atenguillo,Pueblo,Atenguillo,Jalisco,,Rural
48110,San Pablo,Ranchería,Atenguillo,Jalisco,,Rural
48120,El Ranchito,Ranchería,Atenguillo,Jalisco,,Rural
48130,Los Volcanes,Hacienda,Atenguillo,Jalisco,,Rural
48135,San Jose de los Andrade,Ranchería,Atenguillo,Jalisco,,Rural
48136,Santa Bárbara,Ranchería,Atenguillo,Jalisco,,Rural
48139,Ahuacatepec,Hacienda,Atenguillo,Jalisco,,Rural
48140,San Antonio de los Macedo,Ejido,Atenguillo,Jalisco,,Rural
48145,Las Cebollas,Ejido,Atenguillo,Jalisco,,Rural
48146,El Rodeo,Ranchería,Atenguillo,Jalisco,,Rural
48150,Cuautla,Pueblo,Cuautla,Jalisco,,Rural
48150,El Llanito de Enmedio,Ranchería,Cuautla,Jalisco,,Rural
48153,Tierras Blancas,Ranchería,Cuautla,Jalisco,,Rural
48155,Chilacayote,Congregación,Cuautla,Jalisco,,Rural
48159,Tototlan de Oro,Congregación,Cuautla,Jalisco,,Rural
48160,El Trigo de Alteñas,Ranchería,Atengo,Jalisco,,Rural
48165,Tacota,Congregación,Atengo,Jalisco,,Rural
48166,El Macuchi,Ranchería,Atengo,Jalisco,,Rural
48170,San Pedro Achale,Hacienda,Atengo,Jalisco,,Rural
48175,Yerbabuena,Congregación,Atengo,Jalisco,,Rural
48180,Soyatlan Del Oro,Pueblo,Atengo,Jalisco,,Rural
48185,El Salitre,Poblado comunal,Atengo,Jalisco,,Rural
48185,Agostadero,Congregación,Atengo,Jalisco,,Rural
48190,Atengo,Pueblo,Atengo,Jalisco,,Rural
48193,La Cofradia de Lepe,Ranchería,Atengo,Jalisco,,Rural
48199,Huaxtla,Ranchería,Atengo,Jalisco,,Rural
48200,Talpa de Allende Centro,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48202,Naranjo,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48202,Mesa,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48202,Los Maestros,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48203,El Cerrito,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48205,Villas Del Rosario,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48205,San Miguel,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48207,San Francisco,Colonia,Talpa de Allende,Jalisco,Talpa de Allende,Rural
48210,La Cañada,Ranchería,Talpa de Allende,Jalisco,,Rural
48211,Cabos,Ranchería,Talpa de Allende,Jalisco,,Rural
48212,Los Ocotes,Ejido,Talpa de Allende,Jalisco,,Rural
48212,La Mesa,Ranchería,Talpa de Allende,Jalisco,,Rural
48212,Los Zapotes,Ranchería,Talpa de Allende,Jalisco,,Rural
48213,El Rincón de Cabos (El Rincón),Poblado comunal,Talpa de Allende,Jalisco,,Rural
48220,Cuale,Congregación,Talpa de Allende,Jalisco,,Rural
48230,Desmoronado,Congregación,Talpa de Allende,Jalisco,,Rural
48240,Concepción Del Bramador,Ranchería,Talpa de Allende,Jalisco,,Rural
48247,Los Encinos,Rancho,Talpa de Allende,Jalisco,,Rural
48250,La Cuesta,Congregación,Talpa de Allende,Jalisco,,Rural
48255,La Esperanza,Hacienda,Talpa de Allende,Jalisco,,Rural
48255,Santa Julia (Rajas Paradas),Rancho,Talpa de Allende,Jalisco,,Rural
48256,Santa Lucia,Ranchería,Talpa de Allende,Jalisco,,Rural
48256,Soyatan,Ranchería,Talpa de Allende,Jalisco,,Rural
48259,Las Colonias,Ranchería,Talpa de Allende,Jalisco,,Rural
48260,Las Palmas de Arriba,Hacienda,Puerto Vallarta,Jalisco,,Rural
48262,Tebelchia (El Roble),Pueblo,Puerto Vallarta,Jalisco,,Rural
48264,La Mesa del Veladero,Poblado comunal,Puerto Vallarta,Jalisco,,Rural
48265,El Colorado,Ranchería,Puerto Vallarta,Jalisco,,Rural
48265,El Ranchito (El Colesio),Pueblo,Puerto Vallarta,Jalisco,,Rural
48266,Palmillas Del Cacao,Ranchería,Puerto Vallarta,Jalisco,,Rural
48267,Los Llanitos,Ranchería,Puerto Vallarta,Jalisco,,Rural
48270,De El Ranchito,Colonia,Puerto Vallarta,Jalisco,,Rural
48272,La Desembocada,Pueblo,Puerto Vallarta,Jalisco,,Rural
48274,El Cantón,Pueblo,Puerto Vallarta,Jalisco,,Rural
48276,Las Higueras del Hundido,Poblado comunal,Puerto Vallarta,Jalisco,,Rural
48280,Jardín,Ranchería,Puerto Vallarta,Jalisco,,Rural
48280,La Mina,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Palmares Universidad,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Paseos Universidad,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Las Flores,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Primero de Mayo,Ranchería,Puerto Vallarta,Jalisco,,Rural
48280,C.U.C.,Gran usuario,Puerto Vallarta,Jalisco,,Rural
48280,Pacífico Azul,Fraccionamiento,Puerto Vallarta,Jalisco,,Urbano
48280,La Esperanza,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,24 de Febrero,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Lázaro Cárdenas,Ranchería,Puerto Vallarta,Jalisco,,Rural
48280,Banus Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Los Cipreses,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Centro de Salud,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,La Mina II,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Palmar de Ixtapa,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Llanitos,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Niños Héroes,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Colina Universitaria,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Ixtapa,Unidad habitacional,Puerto Vallarta,Jalisco,,Rural
48280,La Colonia,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Paseos Universidad II,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Villas Ixtapa,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Vista Hermosa,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Jardines,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Real Ixtapa,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Costa Dorada,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48280,Verde Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,,Urbano
48280,Ixtapa Centro,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Paraíso,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,La Vía,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,San Francisco,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Santo Domingo,Colonia,Puerto Vallarta,Jalisco,,Rural
48280,Nuevo Ixtapa,Fraccionamiento,Puerto Vallarta,Jalisco,,Rural
48282,Los Tamarindos,Colonia,Puerto Vallarta,Jalisco,,Rural
48290,Jardines Del Bosque,Unidad habitacional,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Progreso,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Laguna del Valle,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Lomas del Progreso,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Campestre Las Cañadas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,La Trinidad,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Hipódromo,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Parque Universidad,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Sendero las Galeanas,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,El Palmar del Progreso,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Del Villar,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,9 de Octubre,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Las Garzas,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Rancho Alegre,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Vista Dorada,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Valle Dorado,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,San José,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Morelos y Pavón,Ranchería,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Lomas de San Nicolás,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Héroes de La Patria,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Villa del Real,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Vista al Mar,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Ampliación Palma Real,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,Brisas Del Pacifico,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Pitillal Centro,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,La Floresta,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Las Mojoneras,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Loma Bonita,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Campestre San Nicolás,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,El Salitrillo,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Garza Blanca,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,La Floresta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Villas del Prado,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Los Médanos,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,12 de Octubre,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Bosque del Progreso,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Campo Verde,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,El Conejo,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,El Crucero,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,La Vista,Club de golf,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Maravillas Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,San Miguel,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Paseo del Hipódromo,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,Valle del Mar,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,El Calvario,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Palma Real,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,Villas Universidad,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Vista Hermosa II,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Volcanes,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Coapinole,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,El Mangal,Ranchería,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Lomas de Coapinole,Unidad habitacional,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Lomas de Enmedio,Ranchería,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,San Esteban,Ranchería,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Villa de Guadalupe,Ranchería,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Paseos de La Ribera,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Sendero de Luna,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Villas de San Nicolás,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,Campestre Las Cañadas II,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Copa del Rey,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Villas Las Palmas,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Balcones Vallarta,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48290,Joyas Del Pedregal,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Leandro Valle,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Magisterio,Ranchería,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Mojoneras,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Ampliación Vista Dorada,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48290,Ampliación Vista Hermosa,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48291,Andalucía,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48291,De las Juntas Delegación,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48292,Boca de Tomatlán,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48294,Lomas de Mismaloya,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48294,Sierra del Mar,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48294,Boca de Mixmaloya,Pueblo,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48295,Lomas Del Calvario,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48296,Del Toro,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48296,La Playita,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48298,Bobadilla,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48300,Puerto Vallarta Centro,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48304,El Cerro,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48310,Los Mangos,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48310,Diaz Ordaz,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48310,Versalles,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48312,Residencial Fluvial Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48313,Prados de la Higuera,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48313,FOVISSSTE 100,Unidad habitacional,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48313,Fovissste,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48313,Villas Rio,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48313,Vallarta Villas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48313,Primavera de Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48313,Jardines de La Higuera,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,Aramara,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,Tabachines,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,Vallarta 750,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,Montesori,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,Uhcel,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48314,El Cortijo,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48314,El Palmar de Aramara,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,La Marina,Condominio,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48314,La Joya,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Albatros,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Las Moras,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48315,Arboledas,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Vallarta 500,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Villas Del Puerto,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Villas Sol,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Agua Zarca,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48315,Los Portales,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48315,Villas del Mar,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48316,Jardines Del Puerto,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48317,Aeropuerto,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48317,Guadalupe Victoria,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48317,Parques las Palmas,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48317,Demetrio Vallejo,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48317,Rincón del Puerto,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48318,INFONAVIT CTM,Unidad habitacional,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48318,Vida Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48318,Haciendas Del Pitilla,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48320,Mariano Otero,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48320,Valentín Gómez Farias,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48320,La Vena,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48324,Santa Maria,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Primavera,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Delfines,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Santa Rosa,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48325,Niños Héroes,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Primero de Mayo,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Santa Maria,Barrio,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Palo Seco,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48325,Ignacio L Vallarta,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48327,Independencia,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48327,Independencia II,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48327,Playa Grande (San Pedro),Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48327,Cristóbal Colon,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48328,Fovissste 96,Unidad habitacional,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48328,Jardines de Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48328,Los Sauces,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48328,Gaviotas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48328,Las Aralias I,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48328,Las Aralias II,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48330,Lázaro Cárdenas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48330,Olímpica,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48333,Villas del Mar,Condominio,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48333,Terminal Marítima,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48333,Los Tules,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48333,Las Palmas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48333,Dársena,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48333,Las Glorias,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48333,Zona Hotelera Norte,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48334,Puerto Iguanas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48334,Marina Sol,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48335,Marina Vallarta,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48335,Villa las Flores,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48335,Marina Vallarta,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48335,Bocanegra,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48338,Educación,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48338,El Carmen,Fraccionamiento,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48338,Estero El Salado,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48338,La Aurora,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48339,Puerto Vallarta (Lic. Gustavo Díaz Ordaz),Aeropuerto,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48340,Agua Azul,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48340,Bugambilias,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48340,Lopez Mateos,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48340,Herradura,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48343,Las Palmas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48343,Campestre,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48343,La Pedrera,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48343,Lomas Del Pedregal,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48343,Ramblases,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Jardines,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Santa Maria,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,La Moderna,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Magnolias,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Del Mar,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Linda Vista Océano,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Ojo de Agua,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48344,Presidentes Municipales,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48350,5 de Diciembre,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48353,Gastronómicos,Unidad habitacional,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48360,Las Peñas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48360,El Caloso,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48360,Las Canoas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48370,Buenos Aires,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48373,Paso Ancho,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48373,Paso Del Molino,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48380,Altavista,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48380,Emiliano Zapata,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48380,Palito Verde,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48389,Benito Juárez,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48389,El Palmar,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48389,El Remance,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48390,Conchas Chinas,Residencial,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48390,Zona Hotelera Sur,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48399,Amapas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Rural
48399,Conchas Chinas,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48399,El Nogalito,Colonia,Puerto Vallarta,Jalisco,Puerto Vallarta,Urbano
48400,Bioto,Ranchería,Cabo Corrientes,Jalisco,,Rural
48400,La Hermita,Colonia,Cabo Corrientes,Jalisco,,Urbano
48400,Llano Grande de Ipala,Ranchería,Cabo Corrientes,Jalisco,,Rural
48400,El Tuito,Pueblo,Cabo Corrientes,Jalisco,,Rural
48400,Paulo,Ranchería,Cabo Corrientes,Jalisco,,Rural
48405,Los Plátanos,Poblado comunal,Cabo Corrientes,Jalisco,,Rural
